"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000107970",1.77457661761529,-0.975601721574499,1.91899080238747,-0.508393120154994,0.611177676638041,0.702847752088163
"ENSMUSG00000107979",350.122156149921,0.480613681347031,0.278998102179398,1.72264140004075,0.0849533934318921,0.139861655730139
"ENSMUSG00000107994",83.3105031827658,0.371673817638732,0.346605809240442,1.07232425923046,0.28357441423183,0.384429647299568
"ENSMUSG00000107999",371.9681704103,1.03083050618237,0.282491946673181,3.64906156908943,0.000263200023625763,0.000794655890540157
"ENSMUSG00000108025",1.80606558061042,-3.08893644593625,1.86826673368645,-1.65337014797731,0.0982555544608547,0.158514017521149
"ENSMUSG00000108030",2.42959064052746,0.52960303351571,1.55355460138208,0.340897598993021,0.733180672399389,0.803469191695342
"ENSMUSG00000108043",389.892592771965,1.14847553731255,0.23751727904985,4.83533468346744,1.32921802747907e-06,5.74820241865115e-06
"ENSMUSG00000108045",2.08117809470521,-0.499384311440976,1.42076668438616,-0.35148931695054,0.725221285700417,0.797431433352205
"ENSMUSG00000108060",4.14689378075477,0.905263158533945,1.11048571088362,0.815195683890093,0.414960308057667,0.521193462896803
"ENSMUSG00000108066",645.161735476576,0.31366422773479,0.240115197924114,1.30630726603953,0.191448087154343,0.278264850772458
"ENSMUSG00000108067",2.7598442027651,2.66789825404325,1.7859939967273,1.49378903788702,0.135230767624641,0.207948556848021
"ENSMUSG00000108071",2.54223929345729,4.73543325408301,1.41779029122894,3.34000964978984,0.000837754788836975,0.00229235104533784
"ENSMUSG00000108072",1006.36973335278,0.889419852558546,0.202917498190388,4.38315995658514,1.16970163774298e-05,4.42383973963093e-05
"ENSMUSG00000108078",4.27950889334821,-1.26621124413732,0.824023227736135,-1.5366208154302,0.124386192184785,0.193598313975678
"ENSMUSG00000108080",69.3592222091444,7.36738588779821,0.597347452022096,12.3335018218604,5.97906830492142e-35,2.32802484673953e-33
"ENSMUSG00000108083",101.688926887881,4.28575609103588,0.478259702711991,8.96114823543219,3.21314758741889e-19,4.75652651168048e-18
"ENSMUSG00000108086",12.3304887183893,3.43069909608495,0.681288379181976,5.03560489348754,4.76342194352332e-07,2.18457214041524e-06
"ENSMUSG00000108090",2.5458992062654,-0.82623456385193,1.34078469987454,-0.616232094481123,0.537741348986798,0.637296344253219
"ENSMUSG00000108101",2.13941127210304,2.85835605965539,2.06615293778121,1.38341940104633,0.166536305120126,0.247523297055194
"ENSMUSG00000108111",35.9133123657941,1.25891749801991,0.469707625018607,2.68021516144228,0.00735748514901286,0.0163860806986142
"ENSMUSG00000108113",660.732049201526,3.42215682072561,0.223730845115551,15.295865078229,8.14710264435103e-53,7.34820532175728e-51
"ENSMUSG00000108124",1.61681029584393,4.4633907296323,2.32298106277471,1.92140642089478,0.0546804896909357,0.0957602939237621
"ENSMUSG00000108126",57.3991180170556,1.92342342125018,0.549248840270877,3.50191621761384,0.000461924850555326,0.00133235806307794
"ENSMUSG00000108127",612.243739544929,1.19626753780389,0.283078794888662,4.22591716300898,2.37969527228901e-05,8.58819485199976e-05
